Scenario,ReturnPeriod,Climate,Maintenance,Region,Mode,Asset,Baseline_Value,RingBunds_Value,Reduction_Absolute,Reduction_Percentage
100_present_breaches,100,present,breaches,Jacobabad,Dmg,telecom,174584.73,174584.73,0,0.00
100_present_breaches,100,present,breaches,Jacobabad,Dmg,electric,1059885,1026594,33291,3.14
100_present_breaches,100,present,breaches,Jacobabad,Dmg,railways,187005600,176884110,10121490,5.41
100_present_breaches,100,present,breaches,Jacobabad,Dmg,hospitals,64288.14,64288.14,0,0.00
100_present_breaches,100,present,breaches,Jacobabad,Dmg,bhu,162662.6,162662.6,0,0.00
100_present_breaches,100,present,breaches,Jacobabad,Dmg,schools,2322870.48,2117575.72,205294.75999999978,8.84
100_present_breaches,100,present,breaches,Jacobabad,Dmg,roads,36466848,34842636,1624212,4.45
100_present_breaches,100,present,breaches,Jacobabad,Dmg,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,crop,41577.39,41577.39,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,buildLow56,5932080,5932080,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,buildLow44,4660920,4660920,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,buildHigh,2730600,2730600,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,telecom,68,68,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,electric,193170,193170,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,railways,37320,37320,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,hospitals,4,4,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,bhu,11,11,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,schools,69,69,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,roads,494700,494700,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Exp,hydraulic,46560,46560,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,crop,88859063.7,88859063.7,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,buildLow56,224120433.6,224120433.6,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,buildLow44,667593311.61,667593311.61,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,buildHigh,255431458.8,255431458.8,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,telecom,2058349.8,2058349.8,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,electric,8334333,8334333,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,railways,163717110,163717110,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,hospitals,712316.52,712316.52,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,bhu,219715.9,219715.9,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,schools,2214687.71,2214687.71,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,roads,75136032,75136032,0,0.00
100_present_breaches,100,present,breaches,Jamshoro,Dmg,hydraulic,6714720,6714720,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,crop,38103.48,38103.48,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,buildLow56,5444712,5444712,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,buildLow44,4277988,4277988,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,buildHigh,681300,681300,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,telecom,14,14,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,electric,134400,134400,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,railways,12000,12000,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,hospitals,0,0,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,bhu,11,11,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,schools,53,53,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,roads,228690,228690,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Exp,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,crop,12447794.7,12447794.7,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,buildLow56,40375843.2,40375843.2,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,buildLow44,86904880.13,86904880.13,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,buildHigh,10623012.3,10623012.3,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,telecom,36666.96,36666.96,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,electric,104328,104328,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,railways,14218650,14218650,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,hospitals,0,0,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,bhu,7283.4,7283.4,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,schools,208936.47,208936.47,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,roads,4001562,4001562,0,0.00
100_present_breaches,100,present,breaches,Kashmore,Dmg,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,crop,19732.05,19732.05,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,buildLow56,3205440,3205440,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,buildLow44,2518560,2518560,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,buildHigh,890100,890100,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,telecom,32,32,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,electric,76530,76530,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,railways,15450,15450,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,hospitals,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,bhu,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,schools,60,60,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,roads,233910,233910,0,0.00
100_present_breaches,100,present,breaches,Larkana,Exp,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,crop,7466936.4,7466936.4,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,buildLow56,23998161.6,23998161.6,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,buildLow44,51468797.96,51468797.96,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,buildHigh,10484436.15,10484436.15,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,telecom,43333.68,43333.68,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,electric,23490,23490,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,railways,14353740,14353740,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,hospitals,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,bhu,0,0,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,schools,320275.38,320275.38,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,roads,3698352,3698352,0,0.00
100_present_breaches,100,present,breaches,Larkana,Dmg,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,crop,183132.81,181216.26,1916.5499999999884,1.05
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,buildLow56,23826096,20204352,3621744,15.20
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,buildLow44,18720504,15874848,2845656,15.20
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,buildHigh,5023800,2760300,2263500,45.06
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,telecom,69,52,17,24.64
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,electric,449130,428580,20550,4.58
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,railways,37260,31710,5550,14.90
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,hospitals,17,16,1,5.88
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,bhu,31,27,4,12.90
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,schools,477,421,56,11.74
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,roads,990810,923130,67680,6.83
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Exp,hydraulic,68940,68940,0,0.00
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,crop,298180139.4,294899962.5,3280176.899999976,1.10
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,buildLow56,690304356,579191407.2,111112948.79999995,16.10
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,buildLow44,1678641909.1,1428281914.75,250359994.3499999,14.91
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,buildHigh,211339185.75,122833334.25,88505851.5,41.88
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,telecom,216668.4,189168.18,27500.22,12.69
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,electric,7432884,7297695,135189,1.82
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,railways,110077830,95257260,14820570,13.46
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,hospitals,1141163.1,1141163.1,0,0.00
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,bhu,297405.5,270699.7,26705.79999999999,8.98
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,schools,9646863.3,8499630.69,1147232.6100000013,11.89
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,roads,82305450,78289902,4015548,4.88
100_present_breaches,100,present,breaches,Qambar Shahdadkot,Dmg,hydraulic,5510430,5510430,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,crop,53775.45,53775.45,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,buildLow56,5097456,5097456,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,buildLow44,4005144,4005144,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,buildHigh,1421100,1421100,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,telecom,49,49,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,electric,159180,159180,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,railways,18450,18450,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,hospitals,1,1,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,bhu,5,5,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,schools,67,67,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,roads,527370,527370,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Exp,hydraulic,0,0,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,crop,16274936.7,16274936.7,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,buildLow56,26263137.6,26263137.6,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,buildLow44,56353321.73,56353321.73,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,buildHigh,12163589.1,12163589.1,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,telecom,14166.78,14166.78,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,electric,34668,34668,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,railways,7792470,7792470,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,hospitals,0,0,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,bhu,0,0,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,schools,273224.61,273224.61,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,roads,6736338,6736338,0,0.00
100_present_breaches,100,present,breaches,Shikarpur,Dmg,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,TOTAL,Exp,crop,670716.18,667282.95,3433.230000000098,0.51
100_present_perfect,100,present,perfect,TOTAL,Exp,buildLow56,87102792,80560872,6541920,7.51
100_present_perfect,100,present,perfect,TOTAL,Exp,buildLow44,68437908,63297828,5140080,7.51
100_present_perfect,100,present,perfect,TOTAL,Exp,buildHigh,24759000,19817100,4941900,19.96
100_present_perfect,100,present,perfect,TOTAL,Exp,telecom,432,391,41,9.49
100_present_perfect,100,present,perfect,TOTAL,Exp,electric,2008860,1967010,41850,2.08
100_present_perfect,100,present,perfect,TOTAL,Exp,railways,258960,251040,7920,3.06
100_present_perfect,100,present,perfect,TOTAL,Exp,hospitals,27,26,1,3.70
100_present_perfect,100,present,perfect,TOTAL,Exp,bhu,119,113,6,5.04
100_present_perfect,100,present,perfect,TOTAL,Exp,schools,1404,1304,100,7.12
100_present_perfect,100,present,perfect,TOTAL,Exp,roads,5008680,4835190,173490,3.46
100_present_perfect,100,present,perfect,TOTAL,Exp,hydraulic,219300,219300,0,0.00
100_present_perfect,100,present,perfect,TOTAL,Dmg,crop,928894299.3,922642637.4,6251661.899999976,0.67
100_present_perfect,100,present,perfect,TOTAL,Dmg,buildLow56,2256674968.8,2044316534.4,212358434.4000001,9.41
100_present_perfect,100,present,perfect,TOTAL,Dmg,buildLow44,5802620630.4,5285753345.65,516867284.75,8.91
100_present_perfect,100,present,perfect,TOTAL,Dmg,buildHigh,1315862578.35,1049321367.45,266541210.89999986,20.26
100_present_perfect,100,present,perfect,TOTAL,Dmg,telecom,6097965.45,5613794.91,484170.54000000004,7.94
100_present_perfect,100,present,perfect,TOTAL,Dmg,electric,37033605,36349884,683721,1.85
100_present_perfect,100,present,perfect,TOTAL,Dmg,railways,747577800,722745180,24832620,3.32
100_present_perfect,100,present,perfect,TOTAL,Dmg,hospitals,2125004.77,2125004.77,0,0.00
100_present_perfect,100,present,perfect,TOTAL,Dmg,bhu,1340145.6,1275808.9,64336.700000000186,4.80
100_present_perfect,100,present,perfect,TOTAL,Dmg,schools,27729093.44,25571046.3,2158047.1400000006,7.78
100_present_perfect,100,present,perfect,TOTAL,Dmg,roads,386550576,371278026,15272550,3.95
100_present_perfect,100,present,perfect,TOTAL,Dmg,hydraulic,18930420,18930420,0,0.00
100_present_perfect,100,present,perfect,Dadu,Exp,crop,207408.96,205887.96,1521,0.73
100_present_perfect,100,present,perfect,Dadu,Exp,buildLow56,28550592,26028576,2522016,8.83
100_present_perfect,100,present,perfect,Dadu,Exp,buildLow44,22432608,20451024,1981584,8.83
100_present_perfect,100,present,perfect,Dadu,Exp,buildHigh,11934000,9417600,2516400,21.09
100_present_perfect,100,present,perfect,Dadu,Exp,telecom,149,126,23,15.44
100_present_perfect,100,present,perfect,Dadu,Exp,electric,635520,617730,17790,2.80
100_present_perfect,100,present,perfect,Dadu,Exp,railways,63570,63570,0,0.00
100_present_perfect,100,present,perfect,Dadu,Exp,hospitals,3,3,0,0.00
100_present_perfect,100,present,perfect,Dadu,Exp,bhu,34,32,2,5.88
100_present_perfect,100,present,perfect,Dadu,Exp,schools,465,432,33,7.10
100_present_perfect,100,present,perfect,Dadu,Exp,roads,1566420,1479270,87150,5.56
100_present_perfect,100,present,perfect,Dadu,Exp,hydraulic,104040,104040,0,0.00
100_present_perfect,100,present,perfect,Dadu,Dmg,crop,403191498.6,400202797.5,2988701.100000024,0.74
100_present_perfect,100,present,perfect,Dadu,Dmg,buildLow56,1006850628,918555724.8,88294903.20000005,8.77
100_present_perfect,100,present,perfect,Dadu,Dmg,buildLow44,2733573097.73,2496187888.13,237385209.5999999,8.68
100_present_perfect,100,present,perfect,Dadu,Dmg,buildHigh,775954435.05,604202105.25,171752329.79999995,22.13
100_present_perfect,100,present,perfect,Dadu,Dmg,telecom,3577945.29,3121274.97,456670.31999999983,12.76
100_present_perfect,100,present,perfect,Dadu,Dmg,electric,20266281,19749501,516780,2.55
100_present_perfect,100,present,perfect,Dadu,Dmg,railways,253522890,253522890,0,0.00
100_present_perfect,100,present,perfect,Dadu,Dmg,hospitals,220250.01,220250.01,0,0.00
100_present_perfect,100,present,perfect,Dadu,Dmg,bhu,653078.2,615447.3,37630.89999999991,5.76
100_present_perfect,100,present,perfect,Dadu,Dmg,schools,12840731.31,12012778.68,827952.6300000008,6.45
100_present_perfect,100,present,perfect,Dadu,Dmg,roads,179719344,170023212,9696132,5.40
100_present_perfect,100,present,perfect,Dadu,Dmg,hydraulic,7677270,7677270,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Exp,crop,127685.16,127685.16,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Exp,buildLow56,15154776,14747544,407232,2.69
100_present_perfect,100,present,perfect,Jacobabad,Exp,buildLow44,11907324,11587356,319968,2.69
100_present_perfect,100,present,perfect,Jacobabad,Exp,buildHigh,2123100,1944900,178200,8.39
100_present_perfect,100,present,perfect,Jacobabad,Exp,telecom,51,50,1,1.96
100_present_perfect,100,present,perfect,Jacobabad,Exp,electric,362940,359430,3510,0.97
100_present_perfect,100,present,perfect,Jacobabad,Exp,railways,75390,73020,2370,3.14
100_present_perfect,100,present,perfect,Jacobabad,Exp,hospitals,2,2,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Exp,bhu,27,27,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Exp,schools,215,204,11,5.12
100_present_perfect,100,present,perfect,Jacobabad,Exp,roads,971820,952860,18960,1.95
100_present_perfect,100,present,perfect,Jacobabad,Exp,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Dmg,crop,103939981.2,103939981.2,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Dmg,buildLow56,249859663.2,235883491.2,13976172,5.59
100_present_perfect,100,present,perfect,Jacobabad,Dmg,buildLow44,547063773.69,515123566.84,31940206.850000083,5.84
100_present_perfect,100,present,perfect,Jacobabad,Dmg,buildHigh,44760065.4,37289528.55,7470536.8500000015,16.69
100_present_perfect,100,present,perfect,Jacobabad,Dmg,telecom,174584.73,174584.73,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Dmg,electric,1052190,1018899,33291,3.16
100_present_perfect,100,present,perfect,Jacobabad,Dmg,railways,186475500,176381370,10094130,5.41
100_present_perfect,100,present,perfect,Jacobabad,Dmg,hospitals,64288.14,64288.14,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Dmg,bhu,162662.6,162662.6,0,0.00
100_present_perfect,100,present,perfect,Jacobabad,Dmg,schools,2316509.65,2117575.72,198933.9299999997,8.59
100_present_perfect,100,present,perfect,Jacobabad,Dmg,roads,36300420,34685388,1615032,4.45
100_present_perfect,100,present,perfect,Jacobabad,Dmg,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,crop,41571.45,41571.45,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,buildLow56,5923008,5923008,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,buildLow44,4653792,4653792,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,buildHigh,2718000,2718000,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,telecom,68,68,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,electric,193050,193050,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,railways,37200,37200,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,hospitals,4,4,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,bhu,11,11,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,schools,69,69,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,roads,494010,494010,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Exp,hydraulic,46530,46530,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,crop,88773894,88773894,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,buildLow56,223736234.4,223736234.4,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,buildLow44,665181576.56,665181576.56,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,buildHigh,253415568.6,253415568.6,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,telecom,2035432.95,2035432.95,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,electric,8310600,8310600,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,railways,162780030,162780030,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,hospitals,712316.52,712316.52,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,bhu,219715.9,219715.9,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,schools,2208326.88,2208326.88,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,roads,74711214,74711214,0,0.00
100_present_perfect,100,present,perfect,Jamshoro,Dmg,hydraulic,6054660,6054660,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,crop,38068.74,38068.74,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,buildLow56,5442192,5442192,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,buildLow44,4276008,4276008,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,buildHigh,681300,681300,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,telecom,14,14,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,electric,134340,134340,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,railways,12000,12000,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,hospitals,0,0,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,bhu,11,11,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,schools,52,52,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,roads,228510,228510,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Exp,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,crop,12413253.6,12413253.6,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,buildLow56,40267886.4,40267886.4,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,buildLow44,86676784.13,86676784.13,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,buildHigh,10623012.3,10623012.3,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,telecom,36666.96,36666.96,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,electric,103518,103518,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,railways,14218650,14218650,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,hospitals,0,0,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,bhu,7283.4,7283.4,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,schools,208936.47,208936.47,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,roads,3995298,3995298,0,0.00
100_present_perfect,100,present,perfect,Kashmore,Dmg,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,crop,19508.49,19508.49,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,buildLow56,3179232,3179232,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,buildLow44,2497968,2497968,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,buildHigh,887400,887400,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,telecom,32,32,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,electric,76320,76320,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,railways,15150,15150,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,hospitals,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,bhu,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,schools,60,60,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,roads,232620,232620,0,0.00
100_present_perfect,100,present,perfect,Larkana,Exp,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,crop,7342780.5,7342780.5,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,buildLow56,23660532,23660532,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,buildLow44,50749383.17,50749383.17,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,buildHigh,10450188,10450188,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,telecom,43333.68,43333.68,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,electric,22923,22923,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,railways,12948120,12948120,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,hospitals,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,bhu,0,0,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,schools,320275.38,320275.38,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,roads,3668274,3668274,0,0.00
100_present_perfect,100,present,perfect,Larkana,Dmg,hydraulic,0,0,0,0.00
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,crop,182815.29,180903.06,1912.2300000000105,1.05
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,buildLow56,23765616,20152944,3612672,15.20
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,buildLow44,18672984,15834456,2838528,15.20
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,buildHigh,4995900,2748600,2247300,44.98
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,telecom,69,52,17,24.64
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,electric,447720,427170,20550,4.59
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,railways,37230,31680,5550,14.91
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,hospitals,17,16,1,5.88
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,bhu,31,27,4,12.90
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,schools,476,420,56,11.76
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,roads,988890,921510,67380,6.81
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Exp,hydraulic,68730,68730,0,0.00
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,crop,297020601.9,293757641.1,3262960.7999999523,1.10
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,buildLow56,686106741.6,576019382.4,110087359.20000005,16.05
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,buildLow44,1663173692.94,1415631824.64,247541868.29999995,14.88
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,buildHigh,208529968.05,121211623.8,87318344.25000001,41.87
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,telecom,215835.06,188334.84,27500.22,12.74
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,electric,7243425,7109775,133650,1.85
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,railways,109840140,95101650,14738490,13.42
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,hospitals,1128150.1,1128150.1,0,0.00
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,bhu,297405.5,270699.7,26705.79999999999,8.98
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,schools,9561089.14,8429928.56,1131160.58,11.83
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,roads,81437022,77475636,3961386,4.86
100_present_perfect,100,present,perfect,Qambar Shahdadkot,Dmg,hydraulic,5198490,5198490,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,crop,53658.09,53658.09,0,0.00
100_present_perfect,100,present,perfect,Shikarpur,Exp,buildLow56,5087376,5087376,0,0.00
